Group,APM,Appearances,year,team,MIN,GP,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,PF,PTS,PLUS_MINUS,player_1,player_2,player_3,player_4,player_5,player_1_rapm,player_2_rapm,player_3_rapm,player_4_rapm,player_5_rapm,player_rapm_sum,season,player_1_pass_out,player_2_pass_out,player_3_pass_out,player_4_pass_out,player_5_pass_out,std_pass_out
-2544-201580-201980-203076-203484-,12.505200161054386,1688,2020,Los Angeles Lakers,293.9766666666667,24,44.2,88.8,0.498,10.7,29.1,0.368,12.0,16.0,0.75,10.1,34.0,44.1,29.2,15.5,9.4,8.1,20.1,111.2,-2.1,LeBron James,JaVale McGee,Danny Green,Anthony Davis,Kentavious Caldwell-Pope,3.7250253833860247,-0.605012359337749,1.7436608889285836,0.758707915122098,-0.0224667946970529,5.5999150334019046,2019-20,36.07462686567164,12.279411764705882,20.47058823529412,23.14516129032258,11.768115942028986,9.913174745427783
-203087-203933-1626167-1627734-1627763-,11.652595782288817,1401,2020,Indiana Pacers,354.68333333333334,25,43.1,87.1,0.494,7.8,21.8,0.359,13.4,17.2,0.78,7.6,36.9,44.5,25.2,14.5,6.7,6.2,19.7,107.4,7.4,Jeremy Lamb,T.J. Warren,Myles Turner,Domantas Sabonis,Malcolm Brogdon,-1.0196209623465669,1.0177715021453348,-0.5498390854687555,1.3350852977479466,0.4769565728541769,1.2603533249321361,2019-20,22.391304347826086,17.26865671641791,15.693548387096776,32.645161290322584,41.51851851851852,10.959219281463387
-201188-1626181-1627783-1627832-1628384-,15.855325863394498,847,2020,Toronto Raptors,200.82833333333335,18,42.3,85.6,0.494,16.5,38.0,0.436,12.9,16.3,0.791,5.6,36.3,41.8,28.7,13.4,10.5,3.6,16.5,114.1,16.1,Marc Gasol,Norman Powell,Pascal Siakam,Fred VanVleet,O.G. Anunoby,1.6353688719674118,-0.3883171436505543,2.211030745790203,0.5183378406842696,0.5952616381699787,4.571681952961309,2019-20,29.953488372093027,11.27450980392157,23.88135593220339,30.75925925925926,11.823529411764707,9.500704615825693
-202710-203086-1628389-1629130-1629134-,14.737481277690929,1937,2020,Miami Heat,487.675,39,43.5,86.2,0.505,14.7,33.0,0.445,14.7,18.1,0.813,7.2,38.5,45.7,29.4,13.8,7.4,3.4,15.7,116.4,12.4,Jimmy Butler,Meyers Leonard,Bam Adebayo,Duncan Robinson,Kendrick Nunn,1.663432705771846,0.4749671315144566,1.5245686585431706,2.639106034605598,-1.2844345870399032,5.017639943395168,2019-20,32.827586206896555,17.529411764705884,28.774647887323944,13.847222222222221,22.863636363636363,7.8023284643032245
-201143-202699-203954-1626196-1627732-,15.455370520210291,1014,2020,Philadelphia 76ers,246.36833333333334,21,41.7,89.1,0.468,10.1,29.1,0.349,11.9,16.8,0.705,10.7,39.0,49.7,26.2,14.1,7.1,5.9,18.0,105.4,8.4,Al Horford,Tobias Harris,Joel Embiid,Josh Richardson,Ben Simmons,0.6098505382898873,1.428900683710262,0.8808740481434916,0.317949549790255,-0.0046033753592381,3.2329714445746576,2019-20,28.462686567164184,25.833333333333336,28.84313725490196,23.03636363636364,47.578947368421055,9.692202934142387
-202696-203095-203932-1628365-1628371-,8.341546734533152,996,2020,Orlando Magic,240.00333333333333,19,41.7,88.1,0.473,8.9,26.4,0.338,14.9,19.2,0.773,9.1,36.5,45.6,25.2,10.9,8.7,7.3,14.7,107.1,0.4,Nikola Vucevic,Evan Fournier,Aaron Gordon,Markelle Fultz,Jonathan Isaac,1.922181128798164,-0.5986926193814609,-0.417271855236056,0.0173018056711563,1.0494675569992336,1.9729860168510371,2019-20,32.95161290322581,17.28787878787879,21.048387096774192,31.77777777777778,26.323529411764707,6.748281575519875
-202330-202689-1627759-1628369-1628464-,19.22779449039665,1183,2020,Boston Celtics,262.0183333333333,23,44.3,89.2,0.497,15.0,37.7,0.398,12.3,17.0,0.72,8.2,33.3,41.6,27.3,13.0,8.2,5.9,19.8,115.9,9.5,Gordon Hayward,Kemba Walker,Jaylen Brown,Jayson Tatum,Daniel Theis,1.4941366557599751,0.96447180454911,0.2664492956946052,3.3282745995205394,0.5884450522148827,6.641777407739113,2019-20,23.423076923076923,29.910714285714285,15.543859649122808,23.78787878787879,19.53846153846154,5.351879655764615
-202689-203935-1627759-1628369-1628464-,15.22521108273791,1518,2020,Boston Celtics,148.025,15,39.1,90.6,0.432,11.4,35.5,0.321,13.7,16.3,0.84,9.4,36.8,46.3,25.1,11.4,9.1,3.9,19.5,103.3,4.2,Kemba Walker,Marcus Smart,Jaylen Brown,Jayson Tatum,Daniel Theis,0.96447180454911,0.985736977152284,0.2664492956946052,3.3282745995205394,0.5884450522148827,6.133377729131421,2019-20,30.32142857142857,26.033333333333335,18.035087719298247,26.68181818181818,20.830769230769228,4.90375879397306
-201144-202711-203497-1626220-1628378-,13.05778314658608,1551,2020,Utah Jazz,380.725,33,39.7,84.1,0.472,13.9,33.2,0.418,19.7,24.7,0.8,8.5,36.8,45.3,22.8,12.4,5.8,3.9,18.3,113.0,9.5,Mike Conley,Bojan Bogdanovic,Rudy Gobert,Royce O'Neale,Donovan Mitchell,-1.0599127476595134,0.8177094771490997,1.8015035041653484,1.005546256720071,0.2160246542740166,2.7808711446490224,2019-20,33.06382978723404,17.285714285714285,31.5,28.690140845070424,23.92753623188406,6.395842744495458
-202685-203109-1628415-1628991-1629630-,9.51222921203786,1749,2020,Memphis Grizzlies,413.30333333333334,36,43.3,90.0,0.481,13.3,31.5,0.422,15.3,18.8,0.818,10.2,37.8,48.1,27.8,14.3,6.4,5.0,19.7,115.2,6.0,Jonas Valanciunas,Jae Crowder,Dillon Brooks,Jaren Jackson Jr.,Ja Morant,1.800957263523859,-0.8258422376119713,0.1672038024520504,-1.0315380891313248,0.5422411511133466,0.65302189034596,2019-20,26.78571428571429,17.4375,16.493150684931507,16.824561403508774,33.56716417910448,7.654798098756829
-202357-202709-203084-1626158-1627741-,10.134872630287855,1052,2020,Sacramento Kings,262.75,23,42.4,89.3,0.475,12.8,32.5,0.393,9.2,11.4,0.803,9.6,35.3,44.8,26.1,14.6,7.3,3.4,19.3,106.8,2.3,Nemanja Bjelica,Cory Joseph,Harrison Barnes,Richaun Holmes,Buddy Hield,0.8457397873624067,0.6215889340700839,-0.2326385475852033,0.9190859247105492,-0.4897642835530518,1.6640118150047845,2019-20,18.605633802816904,22.0,13.760563380281688,15.976744186046513,17.6056338028169,3.0719307925505985
-201144-202711-203497-204060-1628378-,5.795884057884882,964,2020,Utah Jazz,236.41333333333333,32,36.3,78.9,0.46,11.6,29.8,0.391,18.9,26.4,0.716,6.1,32.0,38.1,20.9,15.6,4.9,3.2,16.6,103.2,-5.7,Mike Conley,Bojan Bogdanovic,Rudy Gobert,Joe Ingles,Donovan Mitchell,-1.0599127476595134,0.8177094771490997,1.8015035041653484,2.1959676608845182,0.2160246542740166,3.97129254881347,2019-20,32.57446808510638,17.253968253968253,35.279411764705884,27.458333333333336,25.797101449275363,6.964251366964769
-201950-202324-1627742-1628366-1629627-,13.101465112447904,1245,2020,New Orleans Pelicans,282.37666666666667,22,45.4,89.3,0.508,10.4,26.8,0.387,13.9,20.4,0.68,11.9,40.4,52.4,30.6,16.4,7.8,5.7,13.1,115.0,17.4,Jrue Holiday,Derrick Favors,Brandon Ingram,Lonzo Ball,Zion Williamson,1.5191721269778355,1.9038790247175648,-0.5688453353322935,0.4506601564150698,1.01773408807917,4.322600060857347,2019-20,26.849999999999998,27.46,24.62295081967213,35.95161290322581,17.782608695652176,6.517049215853145
-101108-201568-203500-1628390-1628983-,5.310286049558015,1378,2020,Oklahoma City Thunder,334.02166666666665,32,41.6,83.6,0.498,12.0,29.9,0.402,19.5,23.9,0.816,7.8,32.7,40.5,22.7,13.9,5.9,3.5,17.0,114.8,-5.1,Chris Paul,Danilo Gallinari,Steven Adams,Terrance Ferguson,Shai Gilgeous-Alexander,2.3816354931979102,0.611771991253975,0.1199899323845019,-2.298078660456324,0.2999292138169815,1.1152479701970446,2019-20,30.71428571428571,23.822580645161292,30.015873015873016,6.381818181818183,20.37142857142857,9.871088138790276
-101108-201568-203471-203500-1628983-,21.57708513432604,938,2020,Oklahoma City Thunder,176.56833333333333,39,40.0,76.0,0.526,11.6,27.9,0.416,36.3,43.7,0.831,9.1,31.6,40.7,17.8,10.6,8.6,4.4,15.3,127.9,31.1,Chris Paul,Danilo Gallinari,Dennis Schroder,Steven Adams,Shai Gilgeous-Alexander,2.3816354931979102,0.611771991253975,2.0608327790679657,0.1199899323845019,0.2999292138169815,5.474159409721334,2019-20,37.24285714285715,29.64516129032258,30.215384615384615,38.38095238095238,28.157142857142855,4.718306655836669
-202687-1626179-1628970-1628984-1629023-,5.274291359964937,1007,2020,Charlotte Hornets,262.67,26,38.2,85.5,0.447,12.2,33.0,0.371,13.2,16.2,0.814,10.5,38.2,48.8,26.0,16.8,5.1,5.3,18.1,101.9,-6.0,Bismack Biyombo,Terry Rozier,Miles Bridges,Devonte' Graham,P.J. Washington,-0.0852904205443986,-1.8036265379177328,-1.9287709805949,1.0134340985795671,0.2600596098218786,-2.5441942306555863,2019-20,22.25,26.032258064516128,19.1875,36.33870967741935,27.45614035087719,6.503136024689591
-200782-201566-201935-203991-1627863-,10.877998414241166,1540,2020,Houston Rockets,356.21666666666664,27,39.6,86.0,0.461,13.4,35.8,0.374,15.9,20.6,0.772,11.5,36.2,47.6,22.4,15.8,9.2,5.6,18.0,108.5,7.1,P.J. Tucker,Russell Westbrook,James Harden,Clint Capela,Danuel House Jr.,0.7715850250076833,-0.2591624431530938,2.9949521074130248,-0.7360838789454215,0.3749342066233578,3.14622501694555,2019-20,24.083333333333336,27.42105263157895,29.26470588235294,35.8974358974359,15.841269841269842,7.352763633940718
-101108-201568-203500-1628983-1629652-,7.588650528270602,1161,2020,Oklahoma City Thunder,215.71833333333333,20,41.5,87.6,0.474,10.8,29.8,0.364,17.8,22.1,0.806,9.0,33.0,42.0,19.6,11.1,8.6,2.5,17.4,111.7,-2.3,Chris Paul,Danilo Gallinari,Steven Adams,Shai Gilgeous-Alexander,Luguentz Dort,2.3816354931979102,0.611771991253975,0.1199899323845019,0.2999292138169815,0.2301383081498722,3.6434649388032407,2019-20,29.657142857142855,23.774193548387096,29.22222222222222,20.42857142857143,6.805555555555555,9.317699556959427
-2546-2772-202355-203081-203468-,6.498755080199284,965,2020,Portland Trail Blazers,229.605,12,45.2,88.3,0.512,14.5,33.5,0.433,17.2,22.3,0.771,9.4,33.9,43.4,23.7,13.1,5.5,5.5,17.0,122.1,6.7,Carmelo Anthony,Trevor Ariza,Hassan Whiteside,Damian Lillard,CJ McCollum,-0.145724465679251,0.4896195330257634,1.4997368502542463,1.1079835189279903,0.4562628600130983,3.4078782965418473,2019-20,17.754385964912284,8.115384615384615,26.893939393939394,31.27692307692308,25.565217391304348,9.130983404771493
-203501-203939-204001-1627827-1629029-,12.824019222063765,858,2020,Dallas Mavericks,205.46,19,42.2,86.2,0.489,17.1,42.2,0.404,18.9,24.2,0.781,10.1,39.2,49.3,26.3,14.3,6.7,6.2,13.6,120.3,12.0,Tim Hardaway Jr.,Dwight Powell,Kristaps Porzingis,Dorian Finney-Smith,Luka Doncic,0.5354149830610946,1.3842476653457163,1.6166161521879403,1.7850506289049046,0.501886635294594,5.8232160647942495,2019-20,14.391304347826088,17.256410256410255,23.96363636363636,15.898550724637682,35.74576271186441,8.788019702554058
-201937-1626162-1626164-1628969-1629028-,17.914690785071162,950,2020,Phoenix Suns,225.565,21,42.7,82.3,0.519,9.5,25.4,0.374,26.8,30.5,0.878,8.7,32.8,41.4,31.1,12.2,9.7,3.7,20.6,121.6,19.0,Ricky Rubio,Kelly Oubre Jr.,Devin Booker,Mikal Bridges,Deandre Ayton,1.0734714522452249,-0.3419609488926863,1.3699764059497106,1.403169293426365,0.5857308870088078,4.090387089737422,2019-20,36.765625,15.490909090909089,16.12857142857143,15.958333333333332,30.39473684210526,9.966806165328851
-201959-202694-203944-1628373-1629628-,6.240957428108886,955,2020,New York Knicks,240.77333333333334,21,40.7,91.4,0.446,10.1,26.3,0.383,14.8,20.2,0.735,13.6,33.5,47.1,21.6,12.8,8.2,2.7,22.0,106.4,-7.6,Taj Gibson,Marcus Morris Sr.,Julius Randle,Frank Ntilikina,RJ Barrett,-1.8605469891537725,1.393076037187281,0.162544159501194,0.1726941145201727,-1.7257121376074418,-1.8579448155525666,2019-20,11.161290322580644,10.693548387096774,20.625,21.78571428571429,13.714285714285715,5.264146044860651
-2546-202355-203081-203145-203468-,8.009478758157092,1284,2020,Portland Trail Blazers,315.57166666666666,20,40.9,89.3,0.458,11.0,32.7,0.336,16.3,19.1,0.856,9.6,37.9,47.5,21.2,11.9,6.1,8.1,18.5,109.2,3.7,Carmelo Anthony,Hassan Whiteside,Damian Lillard,Kent Bazemore,CJ McCollum,-0.145724465679251,1.4997368502542463,1.1079835189279903,0.7382445392635555,0.4562628600130983,3.6565033027796394,2019-20,17.42105263157895,27.227272727272727,33.50769230769231,10.104477611940299,25.46376811594203,9.102818743337329
-201976-202331-202695-203090-1627826-,13.91634844707808,900,2020,LA Clippers,214.84666666666666,18,41.2,88.3,0.467,15.6,36.9,0.424,16.7,20.0,0.837,10.6,38.6,49.2,26.2,13.7,9.8,4.6,19.7,114.8,9.8,Patrick Beverley,Paul George,Kawhi Leonard,Maurice Harkless,Ivica Zubac,1.8514785146291943,0.7973390624572373,3.5092789983296924,-0.8099997586026164,1.8872033085543929,7.235300125367901,2019-20,26.607843137254903,16.125,16.842105263157894,7.096774193548388,18.416666666666668,6.949468842720164
-201976-202331-202694-202695-1627826-,24.52749317521457,894,2020,LA Clippers,147.11333333333334,11,43.4,92.4,0.47,17.2,39.1,0.441,17.9,21.5,0.831,10.9,34.4,45.4,26.5,11.3,7.9,3.3,17.5,121.9,23.8,Patrick Beverley,Paul George,Marcus Morris Sr.,Kawhi Leonard,Ivica Zubac,1.8514785146291943,0.7973390624572373,1.393076037187281,3.5092789983296924,1.8872033085543929,9.438375921157798,2019-20,26.058823529411768,15.8125,3.645161290322581,16.631578947368418,18.26388888888889,8.052131246723274
-202339-203500-1627742-1628366-1629627-,7.7627745366451215,2501,2021,New Orleans Pelicans,609.8916666666667,41,45.3,89.2,0.507,11.3,30.1,0.377,14.0,20.4,0.686,11.9,34.8,46.7,29.2,13.4,6.3,4.5,12.6,115.9,2.7,Eric Bledsoe,Steven Adams,Brandon Ingram,Lonzo Ball,Zion Williamson,-0.703646147979636,0.5867568349900101,1.2829975874778157,0.5033647665714674,1.5745752137881046,3.244048254847762,2020-21,23.014084507042252,26.82758620689655,26.704918032786885,44.27272727272727,23.65573770491803,8.768982143339207
-202330-202687-1626179-1628984-1629023-,0.9774169527798662,1046,2021,Charlotte Hornets,258.39,26,36.4,86.5,0.421,12.9,34.3,0.377,13.5,19.5,0.692,9.0,34.9,43.9,27.0,14.3,7.5,4.1,14.6,99.2,-9.8,Gordon Hayward,Bismack Biyombo,Terry Rozier,Devonte' Graham,P.J. Washington,1.2530421897228678,-2.2121538712391207,-0.1115471301527477,1.8622922396230763,0.5648917677881704,1.3565251957422462,2020-21,26.84090909090909,13.184615384615386,21.36231884057971,29.363636363636363,20.71875,6.264672198144436
-203200-203926-1626167-1627734-1627763-,11.861854049222131,980,2021,Indiana Pacers,238.30333333333334,24,42.2,87.7,0.481,12.9,35.2,0.365,14.1,17.4,0.807,9.3,36.2,45.5,26.5,14.1,7.5,5.3,19.4,111.3,6.5,Justin Holiday,Doug McDermott,Myles Turner,Domantas Sabonis,Malcolm Brogdon,0.1220435041184691,-0.4216423593377219,1.0439016326613968,-0.5234422075897462,0.816950614024034,1.037811183876432,2020-21,11.777777777777779,8.090909090909092,15.425531914893618,42.59677419354839,39.089285714285715,16.18414504200391
-200746-201942-1627749-1629022-1629640-,-7.775391752994452,907,2021,San Antonio Spurs,218.53333333333333,16,43.3,89.1,0.486,10.3,28.4,0.362,14.9,18.8,0.791,6.3,30.0,36.3,27.1,10.3,7.4,3.9,16.4,111.8,-13.6,LaMarcus Aldridge,DeMar DeRozan,Dejounte Murray,Lonnie Walker IV,Keldon Johnson,0.0271829642618991,-0.2372973963602863,2.179185181144683,-2.128995827374784,-1.4459375671370371,-1.6058626454655252,2020-21,20.46153846153846,19.934426229508198,24.64179104477612,11.466666666666667,18.681159420289855,4.787612545665557
-201942-1627749-1627751-1629022-1629640-,6.647440998382978,814,2021,San Antonio Spurs,190.91,24,45.2,96.4,0.468,7.7,20.2,0.38,16.1,21.2,0.759,12.8,34.9,47.7,24.0,8.9,6.1,2.3,15.3,114.0,-2.0,DeMar DeRozan,Dejounte Murray,Jakob Poeltl,Lonnie Walker IV,Keldon Johnson,-0.2372973963602863,2.179185181144683,1.4466484563536286,-2.128995827374784,-1.4459375671370371,-0.1863971533737958,2020-21,20.967213114754102,29.28358208955224,22.333333333333336,11.216666666666665,18.84057971014493,6.512692792395583
-201980-202699-203552-203954-1627732-,14.5156137976434,3137,2021,Philadelphia 76ers,655.5266666666666,32,42.1,83.2,0.507,12.1,27.9,0.433,21.4,26.5,0.807,7.2,36.5,43.7,25.7,12.7,8.3,5.8,15.5,117.7,15.5,Danny Green,Tobias Harris,Seth Curry,Joel Embiid,Ben Simmons,1.1816449488786909,0.342624351079673,1.1039983205013228,2.9018204902594014,1.8433360228838631,7.373424133602951,2020-21,21.666666666666664,31.532258064516128,23.649122807017545,34.05882352941176,47.37931034482759,10.209165200517491
-203109-1626164-1626166-1628969-1629028-,11.351022515038126,917,2021,Phoenix Suns,127.40833333333333,37,45.3,82.5,0.549,12.0,26.3,0.458,18.2,20.8,0.877,7.7,32.1,39.8,25.9,13.1,7.7,2.2,25.2,120.8,8.4,Jae Crowder,Devin Booker,Cameron Payne,Mikal Bridges,Deandre Ayton,1.5723120113719138,1.495223979219575,1.7620680052576423,1.7420370325807844,0.2649885026475237,6.836629531077438,2020-21,16.016666666666666,15.417910447761194,16.8,11.26388888888889,14.942028985507246,2.1417013070828808
-101108-203109-1626164-1628969-1629028-,12.814602401964224,4387,2021,Phoenix Suns,705.775,52,44.0,87.1,0.505,12.9,32.7,0.393,15.1,17.7,0.851,7.6,33.2,40.7,27.9,11.5,7.6,4.7,17.6,115.9,5.2,Chris Paul,Jae Crowder,Devin Booker,Mikal Bridges,Deandre Ayton,1.8710133697876548,1.5723120113719138,1.495223979219575,1.7420370325807844,0.2649885026475237,6.945574895607451,2020-21,41.77142857142857,26.933333333333334,18.98507462686567,17.930555555555557,26.82608695652174,9.531783013225825
-203081-203468-203496-203994-1626181-,13.470392260255656,2037,2021,Portland Trail Blazers,370.06,21,43.8,90.6,0.483,15.7,36.6,0.43,14.8,18.2,0.814,9.1,34.7,43.8,26.4,10.8,8.8,4.3,17.2,118.1,13.0,Damian Lillard,CJ McCollum,Robert Covington,Jusuf Nurkic,Norman Powell,1.7619351287358969,0.8027341597893386,2.097718359180796,1.4857840810840532,-0.0616388407881489,6.086532888001936,2020-21,24.746268656716417,26.893617021276597,28.228571428571428,34.648648648648646,5.449275362318841,11.003790588700962
-203081-203468-203496-203994-1627884-,7.175067212923879,863,2021,Portland Trail Blazers,207.53666666666666,15,41.7,87.5,0.477,17.8,43.5,0.408,13.2,18.5,0.716,6.8,34.6,41.5,26.0,11.4,8.4,5.2,20.0,114.4,7.1,Damian Lillard,CJ McCollum,Robert Covington,Jusuf Nurkic,Derrick Jones Jr.,1.7619351287358969,0.8027341597893386,2.097718359180796,1.4857840810840532,-1.565077078414166,4.5830946503759185,2020-21,27.014925373134325,23.95744680851064,27.87142857142857,32.21621621621622,9.526315789473685,8.674741080865207
-101108-1626164-1628969-1629028-1629661-,9.984237733383138,870,2021,Phoenix Suns,196.51333333333332,29,46.4,92.8,0.5,11.4,32.8,0.348,15.1,18.4,0.824,14.1,29.3,43.4,25.3,12.7,8.2,5.2,19.1,119.4,11.2,Chris Paul,Devin Booker,Mikal Bridges,Deandre Ayton,Cameron Johnson,1.8710133697876548,1.495223979219575,1.7420370325807844,0.2649885026475237,-0.0284752105131828,5.3447876737223545,2020-21,39.214285714285715,17.686567164179102,17.01388888888889,25.565217391304348,10.916666666666666,10.900897095084865
-202685-203937-1628415-1629630-1630217-,17.82739213684904,1042,2021,Memphis Grizzlies,224.00666666666666,28,45.2,89.5,0.505,12.6,28.9,0.436,11.5,15.5,0.747,12.0,33.4,45.4,27.2,14.8,8.5,3.7,18.8,114.4,7.6,Jonas Valanciunas,Kyle Anderson,Dillon Brooks,Ja Morant,Desmond Bane,1.4716245288902128,0.3992969792007413,2.0548573653173574,1.0607732106281025,-0.9464618108024262,4.040090273233988,2020-21,27.516129032258064,21.043478260869566,14.567164179104477,30.49206349206349,10.25,8.503661962539518
-202685-203937-1628415-1628960-1629630-,12.833314780530628,1984,2021,Memphis Grizzlies,457.39,35,43.8,90.2,0.485,11.7,31.4,0.373,17.0,21.8,0.778,10.8,38.1,48.9,26.4,11.6,7.6,4.1,17.1,116.2,7.4,Jonas Valanciunas,Kyle Anderson,Dillon Brooks,Grayson Allen,Ja Morant,1.4716245288902128,0.3992969792007413,2.0548573653173574,-0.8939147168000643,1.0607732106281025,4.09263736723635,2020-21,27.741935483870968,22.434782608695652,14.671641791044776,16.16,32.19047619047619,7.462717125809598
-203991-203992-1628381-1628989-1629027-,16.18791838922553,1104,2021,Atlanta Hawks,111.52,14,46.2,89.9,0.514,13.4,33.6,0.4,17.2,21.4,0.804,12.6,37.8,50.4,23.5,11.3,8.0,6.3,16.0,123.1,22.7,Clint Capela,Bogdan Bogdanovic,John Collins,Kevin Huerter,Trae Young,2.8929177143703684,0.7577130172472027,1.8096688583808127,-0.6911032130451434,0.7498315673090415,5.519027944262282,2020-21,23.317460317460316,18.227272727272727,25.952380952380953,17.63768115942029,36.12698412698413,7.4971071024097
-201572-201950-203114-203507-1628978-,10.798946162745429,2362,2021,Milwaukee Bucks,507.575,45,45.1,86.7,0.521,13.5,35.7,0.377,14.0,19.0,0.735,7.7,36.2,43.8,27.3,13.2,8.1,4.7,14.0,117.7,10.4,Brook Lopez,Jrue Holiday,Khris Middleton,Giannis Antetokounmpo,Donte DiVincenzo,0.9775853851698432,2.7301693137408267,0.3536469609705894,2.952299429687221,0.6442744752891159,7.657975564857596,2020-21,13.985714285714286,30.52542372881356,30.35294117647059,28.42622950819672,24.893939393939394,6.896034852161029
-2772-202710-1628389-1629130-1629134-,8.909978336352085,944,2021,Miami Heat,202.62,16,43.7,86.0,0.509,14.0,36.4,0.385,15.2,18.7,0.816,6.1,32.4,38.6,29.2,12.3,12.8,4.2,16.7,116.7,5.9,Trevor Ariza,Jimmy Butler,Bam Adebayo,Duncan Robinson,Kendrick Nunn,0.2297857588686852,1.8004745336703765,0.4077541559277159,1.4824126678427922,-0.1780140085759426,3.742413107733627,2020-21,18.333333333333336,28.73076923076923,23.28125,14.75,16.160714285714285,5.7392896927864925
-201939-203110-203952-1626162-1630164-,2.1296328905810102,1075,2021,Golden State Warriors,247.13166666666666,23,38.0,81.8,0.464,8.4,29.9,0.282,12.5,17.6,0.708,5.9,35.6,41.5,25.5,17.4,7.5,6.1,17.8,96.9,-13.0,Stephen Curry,Draymond Green,Andrew Wiggins,Kelly Oubre Jr.,James Wiseman,1.8152366089611447,2.7476493283166863,-0.1747825307721563,-2.405558248298887,-2.02069276458289,-0.03814760637610215,2020-21,31.41269841269841,45.84126984126984,13.95774647887324,13.836363636363636,13.820512820512821,14.487075861002337
-201939-203110-203145-203952-1626172-,14.024885429244188,1206,2021,Golden State Warriors,268.04,28,44.0,88.7,0.496,18.0,40.0,0.449,10.0,13.4,0.75,10.9,36.1,47.0,32.4,16.2,7.4,3.2,19.4,116.0,9.7,Stephen Curry,Draymond Green,Kent Bazemore,Andrew Wiggins,Kevon Looney,1.8152366089611447,2.7476493283166863,0.7836093456033902,-0.1747825307721563,1.120851920838046,6.292564672947111,2020-21,32.25396825396825,44.87301587301587,13.582089552238806,14.746478873239436,16.508196721311474,13.723402903782493
-203084-1626158-1627741-1628368-1628963-,7.906053285328864,1762,2021,Sacramento Kings,424.64,32,46.8,90.1,0.519,13.8,31.8,0.433,14.0,20.7,0.676,10.1,34.4,44.5,28.1,11.4,6.8,3.8,17.1,121.4,6.4,Harrison Barnes,Richaun Holmes,Buddy Hield,De'Aaron Fox,Marvin Bagley III,1.1592323308485162,1.0738986606952552,1.078355611594075,-0.9786741706840684,-0.1522728327137814,2.180539599739997,2020-21,28.086206896551726,21.065573770491802,21.91549295774648,39.827586206896555,16.488372093023255,9.023410246767297
-203084-1626158-1627741-1628368-1630169-,8.770212710270119,1705,2021,Sacramento Kings,403.69666666666666,40,43.8,85.6,0.512,12.5,34.6,0.361,19.9,24.4,0.817,8.5,32.4,40.8,24.9,11.7,6.2,5.5,18.0,120.0,8.2,Harrison Barnes,Richaun Holmes,Buddy Hield,De'Aaron Fox,Tyrese Haliburton,1.1592323308485162,1.0738986606952552,1.078355611594075,-0.9786741706840684,-0.8069432868842982,1.5258691455694802,2020-21,32.689655172413794,24.868852459016395,24.718309859154928,42.67241379310345,24.29310344827586,7.976576631641176
-203991-1628381-1628989-1629027-1629629-,4.202847027359844,821,2021,Atlanta Hawks,194.45166666666665,12,43.2,86.4,0.5,10.0,26.9,0.369,18.9,23.3,0.813,12.6,30.6,43.2,27.7,16.5,6.3,7.0,18.4,115.3,-5.8,Clint Capela,John Collins,Kevin Huerter,Trae Young,Cam Reddish,2.8929177143703684,1.8096688583808127,-0.6911032130451434,0.7498315673090415,-1.0773017971472103,3.684013129867869,2020-21,22.49206349206349,25.476190476190478,16.681159420289852,31.476190476190474,14.615384615384615,6.797738766559767
-201942-1627749-1627751-1628401-1629640-,11.596973970693158,1371,2021,San Antonio Spurs,332.88666666666666,24,47.3,92.2,0.513,8.9,24.5,0.365,14.3,18.5,0.773,10.7,34.9,45.6,27.4,10.0,7.2,5.8,16.3,117.9,5.6,DeMar DeRozan,Dejounte Murray,Jakob Poeltl,Derrick White,Keldon Johnson,-0.2372973963602863,2.179185181144683,1.4466484563536286,1.8759070051437496,-1.4459375671370371,3.8185056791447383,2020-21,20.442622950819676,29.0,23.72463768115942,20.555555555555557,19.971014492753625,3.803752204316253
-201144-202711-203497-1626220-1628378-,13.170072044261635,2651,2021,Utah Jazz,593.46,41,40.5,86.8,0.467,15.8,38.9,0.407,17.4,22.0,0.79,10.6,39.2,49.8,22.6,13.3,5.3,5.8,15.3,114.2,10.3,Mike Conley,Bojan Bogdanovic,Rudy Gobert,Royce O'Neale,Donovan Mitchell,2.960821570952868,0.894737435219748,3.67306247822191,2.0487219037559616,0.1112302477313008,9.688573635881788,2020-21,30.31372549019608,16.09722222222222,13.901408450704226,35.07042253521127,31.0188679245283,9.590635062435691
-202324-202711-204060-1626220-1628378-,3.8891188030367743,822,2021,Utah Jazz,183.61666666666667,36,39.1,87.4,0.447,15.7,39.8,0.394,13.9,17.2,0.806,11.8,33.2,45.0,22.9,15.2,8.0,3.9,18.3,107.7,-0.8,Derrick Favors,Bojan Bogdanovic,Joe Ingles,Royce O'Neale,Donovan Mitchell,-0.7154521334910932,0.894737435219748,1.018591987551371,2.0487219037559616,0.1112302477313008,3.357829440767288,2020-21,7.985294117647059,15.208333333333332,21.582089552238806,34.38028169014085,30.528301886792452,10.824702545533102
